datetime,station_id,PM2.5,PM10,NOx,O3,CO,HR,NO,NO2,TMP,PB,PP,RS,station_name,state_code,municipio_code,altitude,lat,lon,timezone
2021-10-04,425,10.714285714285714,40.888888888888886,0.0413541666666666,0.0152083333333333,1.502916666666667,61.625,0.0194833333333333,0.0218708333333333,25.88125,714.3291666666668,0.0,82.0,Universidad,0.0,0.0,517.0,25.73,-100.30972222222,"Tiempo del centro, UTC-6 (UTC-5 en verano)"
2021-10-05,425,10.0,33.333333333333336,0.0239166666666666,0.036625,1.242916666666667,45.91666666666666,0.0056041666666666,0.0183375,26.08458333333333,714.7541666666666,0.0016666666666666,138.83333333333334,Universidad,0.0,0.0,517.0,25.73,-100.30972222222,"Tiempo del centro, UTC-6 (UTC-5 en verano)"
2021-10-06,425,16.1,66.08333333333333,0.0479791666666666,0.0325,1.5175,38.583333333333336,0.0208916666666666,0.027125,26.48208333333333,714.2833333333333,0.0,159.29166666666666,Universidad,0.0,0.0,517.0,25.73,-100.30972222222,"Tiempo del centro, UTC-6 (UTC-5 en verano)"
2021-10-07,425,14.5,47.04166666666666,0.0373999999999999,0.0361666666666666,1.4854166666666666,44.583333333333336,0.0156708333333333,0.0217625,25.852500000000003,715.025,0.0,157.75,Universidad,0.0,0.0,517.0,25.73,-100.30972222222,"Tiempo del centro, UTC-6 (UTC-5 en verano)"
2021-10-08,425,16.25,50.083333333333336,0.0457541666666666,0.0338333333333333,1.53125,41.66666666666666,0.0200375,0.0257416666666666,26.412916666666664,714.8041666666667,0.0,158.54166666666666,Universidad,0.0,0.0,517.0,25.73,-100.30972222222,"Tiempo del centro, UTC-6 (UTC-5 en verano)"
2021-10-09,425,17.157894736842106,55.583333333333336,0.0378166666666666,0.0314583333333333,1.5491666666666666,54.91666666666666,0.0151916666666666,0.02265,26.15333333333333,712.4,0.0,153.16666666666666,Universidad,0.0,0.0,517.0,25.73,-100.30972222222,"Tiempo del centro, UTC-6 (UTC-5 en verano)"
2021-10-10,425,22.347826086956523,53.083333333333336,0.0252833333333333,0.0317916666666666,1.5254166666666666,58.625,0.0080291666666666,0.0172958333333333,28.54583333333333,708.0458333333332,0.0,152.25,Universidad,0.0,0.0,517.0,25.73,-100.30972222222,"Tiempo del centro, UTC-6 (UTC-5 en verano)"
2021-10-11,425,15.652173913043478,51.91666666666666,0.0313458333333333,0.0224583333333333,1.465,55.79166666666666,0.0144583333333333,0.0169291666666666,28.34708333333333,708.8708333333334,0.0,136.25,Universidad,0.0,0.0,517.0,25.73,-100.30972222222,"Tiempo del centro, UTC-6 (UTC-5 en verano)"
2021-10-12,425,24.33333333333333,65.79166666666667,0.0278208333333333,0.0251666666666666,1.5270833333333331,63.125,0.0117291666666666,0.016125,28.36625,708.8458333333333,0.0,114.54166666666669,Universidad,0.0,0.0,517.0,25.73,-100.30972222222,"Tiempo del centro, UTC-6 (UTC-5 en verano)"
2021-10-13,425,35.916666666666664,92.5,0.0381291666666666,0.0192083333333333,1.7416666666666665,70.16666666666667,0.0139458333333333,0.0242291666666666,27.131666666666664,708.2916666666666,0.00125,59.0,Universidad,0.0,0.0,517.0,25.73,-100.30972222222,"Tiempo del centro, UTC-6 (UTC-5 en verano)"
2021-10-14,425,28.83333333333333,95.70833333333331,0.0471791666666666,0.0252916666666666,1.721666666666667,54.75,0.0217041666666666,0.025475,29.321250000000003,709.2333333333332,0.0,136.0,Universidad,0.0,0.0,517.0,25.73,-100.30972222222,"Tiempo del centro, UTC-6 (UTC-5 en verano)"
2021-10-15,425,24.454545454545453,71.79166666666667,0.0372708333333333,0.018375,1.6091666666666666,63.625,0.0187416666666666,0.018525,27.915000000000003,711.9375,0.0379166666666666,128.45833333333334,Universidad,0.0,0.0,517.0,25.73,-100.30972222222,"Tiempo del centro, UTC-6 (UTC-5 en verano)"
2021-10-16,425,8.352941176470589,27.916666666666668,0.0314541666666666,0.02575,1.4120833333333334,63.625,0.013,0.0184875,19.305416666666662,720.0500000000001,0.1216666666666666,61.875,Universidad,0.0,0.0,517.0,25.73,-100.30972222222,"Tiempo del centro, UTC-6 (UTC-5 en verano)"
2021-10-17,425,11.590909090909092,28.25,0.0254749999999999,0.033375,1.2891666666666666,43.0,0.006895652173913,0.0187916666666666,20.460416666666667,719.25,0.0,147.0,Universidad,0.0,0.0,517.0,25.73,-100.30972222222,"Tiempo del centro, UTC-6 (UTC-5 en verano)"
2021-10-18,425,15.291666666666666,46.29166666666666,0.0485208333333333,0.0252916666666666,1.5229166666666665,49.583333333333336,0.0226625,0.0258625,21.57958333333333,715.0375,0.0,146.79166666666666,Universidad,0.0,0.0,517.0,25.73,-100.30972222222,"Tiempo del centro, UTC-6 (UTC-5 en verano)"
2021-10-19,425,23.25,58.875,0.0388541666666666,0.0210833333333333,1.3818181818181818,65.58333333333333,0.0220875,0.0173086956521739,22.435,713.1291666666666,0.0,108.08333333333331,Universidad,0.0,0.0,517.0,25.73,-100.30972222222,"Tiempo del centro, UTC-6 (UTC-5 en verano)"
2021-10-20,425,30.043478260869566,81.375,0.0499125,0.0211666666666666,0.895,69.625,0.0362958333333333,0.013625,23.792916666666667,714.3458333333333,0.0,84.0,Universidad,0.0,0.0,517.0,25.73,-100.30972222222,"Tiempo del centro, UTC-6 (UTC-5 en verano)"
2021-10-21,425,23.94736842105263,80.84210526315789,0.0488421052631578,0.013,0.78,71.6842105263158,0.0380052631578947,0.010878947368421,24.53684210526316,715.6,0.0,64.47368421052632,Universidad,0.0,0.0,517.0,25.73,-100.30972222222,"Tiempo del centro, UTC-6 (UTC-5 en verano)"
2021-10-22,425,11.272727272727272,45.41666666666666,0.0345625,0.0135833333333333,0.5808333333333333,71.25,0.0257624999999999,0.0087958333333333,24.14208333333333,713.9708333333333,0.0,80.45833333333333,Universidad,0.0,0.0,517.0,25.73,-100.30972222222,"Tiempo del centro, UTC-6 (UTC-5 en verano)"
2021-10-23,425,20.25,53.54166666666666,0.044975,0.0172083333333333,0.7516666666666666,71.66666666666667,0.0352833333333333,0.00975,23.262083333333333,710.6666666666666,0.0,94.29166666666669,Universidad,0.0,0.0,517.0,25.73,-100.30972222222,"Tiempo del centro, UTC-6 (UTC-5 en verano)"
2021-10-24,425,24.95833333333333,71.04166666666667,0.033425,0.0304583333333333,0.7958333333333334,63.29166666666666,0.0235333333333333,0.0099166666666666,26.699166666666667,709.5625,0.0,137.45833333333334,Universidad,0.0,0.0,517.0,25.73,-100.30972222222,"Tiempo del centro, UTC-6 (UTC-5 en verano)"
2021-10-25,425,23.0,75.30434782608695,0.0446173913043478,0.0243043478260869,0.9017391304347824,62.30434782608695,0.0331565217391304,0.0114782608695652,26.70130434782609,711.9,0.0,101.08695652173913,Universidad,0.0,0.0,517.0,25.73,-100.30972222222,"Tiempo del centro, UTC-6 (UTC-5 en verano)"
2021-10-26,425,26.875,87.41666666666667,0.038925,0.0228333333333333,0.8175,65.125,0.0272208333333333,0.011725,27.05,708.9,0.0,94.54166666666669,Universidad,0.0,0.0,517.0,25.73,-100.30972222222,"Tiempo del centro, UTC-6 (UTC-5 en verano)"
2021-10-27,425,17.22222222222222,71.65,0.039125,0.0175999999999999,0.6014999999999999,33.85,0.02765,0.011475,28.527,707.755,0.0,102.95,Universidad,0.0,0.0,517.0,25.73,-100.30972222222,"Tiempo del centro, UTC-6 (UTC-5 en verano)"
2021-10-28,425,11.454545454545457,57.458333333333336,0.0505416666666666,0.0237083333333333,0.7529166666666667,17.5,0.0372,0.0133625,24.49875,714.0625,0.0,143.625,Universidad,0.0,0.0,517.0,25.73,-100.30972222222,"Tiempo del centro, UTC-6 (UTC-5 en verano)"
2021-10-29,425,14.826086956521738,56.29166666666666,0.0482958333333333,0.0255,0.7708333333333334,21.166666666666668,0.0325625,0.0157166666666666,23.11375,715.875,0.0,142.33333333333334,Universidad,0.0,0.0,517.0,25.73,-100.30972222222,"Tiempo del centro, UTC-6 (UTC-5 en verano)"
2021-10-30,425,24.82608695652174,85.54545454545455,0.055025,0.03125,0.9666666666666668,29.25,0.03845,0.0165875,23.10291666666667,712.9333333333334,0.0,135.83333333333334,Universidad,0.0,0.0,517.0,25.73,-100.30972222222,"Tiempo del centro, UTC-6 (UTC-5 en verano)"
2021-10-31,425,23.25,74.0,0.04128,0.03145,0.89,43.0,0.02656,0.0147249999999999,24.541,712.6899999999999,0.0,159.9,Universidad,0.0,0.0,517.0,25.73,-100.30972222222,"Tiempo del centro, UTC-6 (UTC-5 en verano)"
2021-11-01,425,17.47826086956522,52.63636363636363,0.0340173913043478,0.0215217391304347,0.6534782608695652,65.43478260869566,0.0206260869565217,0.0133999999999999,23.476956521739133,715.4478260869565,0.0,120.5,Universidad,0.0,0.0,517.0,25.73,-100.30972222222,"Tiempo del centro, UTC-6 (UTC-5 en verano)"
2021-11-02,425,13.25,62.16666666666666,0.0344999999999999,0.020125,0.6441666666666667,65.58333333333333,0.0221041666666666,0.0124041666666666,23.395,715.7458333333334,0.0,112.66666666666669,Universidad,0.0,0.0,517.0,25.73,-100.30972222222,"Tiempo del centro, UTC-6 (UTC-5 en verano)"
2021-11-03,425,14.238095238095235,61.52173913043478,0.0455173913043478,0.0185652173913043,0.7030434782608697,67.17391304347827,0.0318826086956521,0.0136608695652173,21.14565217391305,714.6136363636364,0.0582608695652173,67.33333333333333,Universidad,0.0,0.0,517.0,25.73,-100.30972222222,"Tiempo del centro, UTC-6 (UTC-5 en verano)"
2021-11-04,425,6.2,41.0,0.0601583333333333,0.0097083333333333,0.7637499999999999,78.41666666666667,0.0501375,0.0101260869565217,15.525416666666668,717.8791666666666,0.0079166666666666,32.375,Universidad,0.0,0.0,517.0,25.73,-100.30972222222,"Tiempo del centro, UTC-6 (UTC-5 en verano)"
2021-11-05,425,11.708333333333334,41.875,0.043825,0.0096521739130434,0.67125,79.25,0.0337708333333333,0.0100749999999999,14.807916666666666,717.9875000000001,0.0,45.91666666666666,Universidad,0.0,0.0,517.0,25.73,-100.30972222222,"Tiempo del centro, UTC-6 (UTC-5 en verano)"
2021-11-06,425,24.75,78.33333333333333,0.0550374999999999,0.0137916666666666,0.8741666666666666,72.95833333333333,0.0414958333333333,0.0135625,16.160416666666666,718.1416666666668,0.0,95.08333333333331,Universidad,0.0,0.0,517.0,25.73,-100.30972222222,"Tiempo del centro, UTC-6 (UTC-5 en verano)"
2021-11-07,425,21.666666666666668,64.91666666666667,0.0473416666666666,0.0187727272727272,0.9266666666666666,72.0,0.035275,0.0120826086956521,16.775833333333335,717.775,0.0,96.41666666666669,Universidad,0.0,0.0,517.0,25.73,-100.30972222222,"Tiempo del centro, UTC-6 (UTC-5 en verano)"
2021-11-08,425,22.0,64.08333333333333,0.0501958333333333,0.0143749999999999,0.8937499999999999,66.04166666666667,0.0362083333333333,0.0140043478260869,20.45583333333333,717.3000000000001,0.0,80.83333333333333,Universidad,0.0,0.0,517.0,25.73,-100.30972222222,"Tiempo del centro, UTC-6 (UTC-5 en verano)"
2021-11-09,425,18.181818181818183,59.95454545454545,0.0456863636363636,0.016590909090909,0.8281818181818181,73.54545454545455,0.0317454545454545,0.0139863636363636,20.58409090909091,716.5761904761905,0.0,61.375,Universidad,0.0,0.0,517.0,25.73,-100.30972222222,"Tiempo del centro, UTC-6 (UTC-5 en verano)"
2021-11-10,425,28.541666666666668,91.29166666666669,0.0547916666666666,0.0195,1.0816666666666668,69.45833333333333,0.0395166666666666,0.0152625,22.24083333333333,711.7833333333333,0.0,109.29166666666669,Universidad,0.0,0.0,517.0,25.73,-100.30972222222,"Tiempo del centro, UTC-6 (UTC-5 en verano)"
